family,index,n_points,method,global_rmse,local_rmse,low_rmse,condition
edge_rolloff,1,100,afp_exchange_poly_residual_phs,0.0006755153396480786,0.001338585345430787,0.00034910909844928443,181.5095823497308
edge_rolloff,2,100,afp_poly_residual_phs,0.000790529454664584,0.0016333947619840172,0.00033660410041718504,172.4136269386312
edge_rolloff,2,100,afp_exchange_poly_residual_phs,0.0007375909564509977,0.0015248419508985193,0.0003130539197193741,183.18857716628779
edge_rolloff,3,100,afp_poly_residual_phs,0.0008339737256455721,0.0016627079671056992,0.00042113601061008287,172.4706598055902
edge_rolloff,3,100,afp_exchange_poly_residual_phs,0.0006973377146623677,0.0014096670870988467,0.00033229114066254164,180.39397488503354
edge_rolloff,4,100,afp_poly_residual_phs,0.0007917709074183973,0.0016049009959997955,0.00037264713508982966,171.15233556609013
edge_rolloff,4,100,afp_exchange_poly_residual_phs,0.0006819190017046209,0.0013651915242546195,0.00033872038605258376,177.62784025705477
local_bump,0,100,afp_poly_residual_phs,0.00032904834731701556,0.0006261601329948765,0.0001928742298703053,165.7773142665238
local_bump,0,100,afp_exchange_poly_residual_phs,0.00033562332986230713,0.0005644224074566343,0.00024712852203605755,169.29172195190367
local_bump,1,100,afp_poly_residual_phs,0.0006271329158430224,0.00137801160724492,0.00012746159687447624,166.93851294143622
local_bump,1,100,afp_exchange_poly_residual_phs,0.00042890636965080416,0.0009055171623035316,0.00015712544147302132,175.77265184914486
local_bump,2,100,afp_poly_residual_phs,0.000512183079721215,0.0011287678088917276,9.461665904937889e-05,179.4213891976488
local_bump,2,100,afp_exchange_poly_residual_phs,0.0004064935658757339,0.0008896822847114241,9.162247570884472e-05,173.57002389204277
local_bump,3,100,afp_poly_residual_phs,0.0001582000636760416,0.0003198888031124718,7.529137426872802e-05,184.23198241722693
local_bump,3,100,afp_exchange_poly_residual_phs,0.00013847372756214095,0.00028299150524323144,6.262275339972042e-05,187.63570244591983
local_bump,4,100,afp_poly_residual_phs,0.000723008690132119,0.001535802041575771,0.00025093722757589965,168.60942434671577
local_bump,4,100,afp_exchange_poly_residual_phs,0.0007026819015234016,0.0014789716253236294,0.0002638910133123625,171.3034892513659
mid_frequency_undulation,0,100,afp_poly_residual_phs,0.00021465126587847587,0.0004239141682382781,0.0001122986231507679,177.21792705316852
mid_frequency_undulation,0,100,afp_exchange_poly_residual_phs,0.00019181954480407805,0.00032447180384735115,0.0001401557451768148,184.66561933508166
mid_frequency_undulation,1,100,afp_poly_residual_phs,0.00018284088338215882,0.00033845925011130135,0.00011452122913482045,168.53402321169628
mid_frequency_undulation,1,100,afp_exchange_poly_residual_phs,0.0001866058128955777,0.00029698714871683954,0.00014647177986060948,165.77794966802543
mid_frequency_undulation,2,100,afp_poly_residual_phs,0.00011743491550333207,0.00020922374149404103,7.92605046251121e-05,170.67385334436457
mid_frequency_undulation,2,100,afp_exchange_poly_residual_phs,9.069878235476747e-05,0.00014618715792963146,7.024629124981378e-05,175.542049492021
mid_frequency_undulation,3,100,afp_poly_residual_phs,0.00016726392208939354,0.0003366360195972434,8.126535303943528e-05,169.4394188898596
mid_frequency_undulation,3,100,afp_exchange_poly_residual_phs,0.00012017105098233588,0.00023850686345671068,6.173986996861578e-05,177.616007519834
mid_frequency_undulation,4,100,afp_poly_residual_phs,0.0001814742331580499,0.00036358353026091336,8.986327681636013e-05,186.9627655162024
mid_frequency_undulation,4,100,afp_exchange_poly_residual_phs,0.00014732056123397798,0.00027630586191035577,8.955207773594645e-05,189.74681335919314
