family,index,n_points,method,global_rmse,local_rmse,low_rmse,condition
mid_frequency_undulation,2,81,afp_exchange_poly_residual_phs,0.00010317783503994227,0.00011745849470140687,9.928045887410508e-05,179.18847041061517
mid_frequency_undulation,3,81,afp_poly_residual_phs,0.00020426765688085177,0.0002524512833109464,0.00019030046448958245,168.25277204371858
mid_frequency_undulation,3,81,afp_exchange_poly_residual_phs,0.0001701772035958642,0.00020582400338569124,0.00016001167542410016,185.9215493618923
mid_frequency_undulation,4,81,afp_poly_residual_phs,0.0003130447014807056,0.0006691439698959106,0.00010202048374799262,187.41760282245713
mid_frequency_undulation,4,81,afp_exchange_poly_residual_phs,0.00019779062204067436,0.0004086731799946681,8.422145432087784e-05,194.76814999324412
smooth_low_variation,0,100,afp_poly_residual_phs,1.390786878713711e-05,2.479658884739463e-05,9.374860224704088e-06,177.71719049389623
smooth_low_variation,0,100,afp_exchange_poly_residual_phs,1.1276318596090612e-05,2.076047625957793e-05,7.1459682732732396e-06,200.89924912122342
smooth_low_variation,1,100,afp_poly_residual_phs,7.988737842410343e-05,0.00014861740468066642,4.948726139511964e-05,175.3367648129573
smooth_low_variation,1,100,afp_exchange_poly_residual_phs,6.483422325118435e-05,0.00011751395841942255,4.240109892514903e-05,177.85182729413094
smooth_low_variation,2,100,afp_poly_residual_phs,3.6581039876281626e-05,7.589471962641136e-05,1.5192815796102403e-05,173.61665786849719
smooth_low_variation,2,100,afp_exchange_poly_residual_phs,2.3004480442102655e-05,3.919053693747385e-05,1.664639309400981e-05,186.0357850939403
smooth_low_variation,3,100,afp_poly_residual_phs,5.651767668500629e-05,0.00010151391117669322,3.759652776599626e-05,164.6393243231537
smooth_low_variation,3,100,afp_exchange_poly_residual_phs,3.911807295447428e-05,6.597232618182237e-05,2.8696431349255584e-05,181.28055502375702
smooth_low_variation,4,100,afp_poly_residual_phs,9.908170461244513e-05,0.00020838309760975093,3.7432917713221534e-05,171.37302420598553
smooth_low_variation,4,100,afp_exchange_poly_residual_phs,6.091862977353388e-05,0.00012207670957495014,3.013934888784632e-05,176.25994739835716
edge_rolloff,0,100,afp_poly_residual_phs,0.0005893462617857795,0.0008441407001558656,0.000505827662806619,174.583688237985
edge_rolloff,0,100,afp_exchange_poly_residual_phs,0.00043352093974215146,0.0006277067298537125,0.0003692335371561545,184.39004156482343
edge_rolloff,1,100,afp_poly_residual_phs,0.0006902154361809465,0.0011027532316941304,0.0005395961963680689,172.44704280337638
edge_rolloff,1,100,afp_exchange_poly_residual_phs,0.0005896066279239143,0.0008839608207013251,0.0004888892629503936,186.1294236432274
edge_rolloff,2,100,afp_poly_residual_phs,0.000790529454664584,0.0014795224136772821,0.00048296503011696716,172.4136269386312
edge_rolloff,2,100,afp_exchange_poly_residual_phs,0.0006504040962506992,0.0012017392915418467,0.0004090240112322294,173.42414788869038
edge_rolloff,3,100,afp_poly_residual_phs,0.0008339737256455721,0.0012522301779836291,0.0006906495466772468,172.4706598055902
edge_rolloff,3,100,afp_exchange_poly_residual_phs,0.0006274059582295376,0.0009491681465695225,0.0005163339214382543,192.4749461872024
edge_rolloff,4,100,afp_poly_residual_phs,0.0007917709074183973,0.0011637038757043893,0.0006669060021984433,171.15233556609013
edge_rolloff,4,100,afp_exchange_poly_residual_phs,0.0005659056274179071,0.000743730399379402,0.0005117891263270933,189.17165732752326
local_bump,0,100,afp_poly_residual_phs,0.00032904834731701556,0.0005948858123305585,0.00021624905126053153,165.7773142665238
local_bump,0,100,afp_exchange_poly_residual_phs,0.00029253895131783425,0.00033167589598633604,0.00028188848953089655,175.07138884510076
local_bump,1,100,afp_poly_residual_phs,0.0006271329158430224,0.0013665222213937152,0.00015538082806898726,166.93851294143622
local_bump,1,100,afp_exchange_poly_residual_phs,0.00032762530697592006,0.0006739238481606017,0.00014311254221457482,185.18464589948456
local_bump,2,100,afp_poly_residual_phs,0.000512183079721215,0.0007915703013470784,0.0004136576574754109,179.4213891976488
local_bump,2,100,afp_exchange_poly_residual_phs,0.0003792458147165404,0.0005204966719547654,0.0003346650040314506,181.28138591208656
local_bump,3,100,afp_poly_residual_phs,0.0001582000636760416,0.00033114710491630845,6.191337085921171e-05,184.23198241722693
local_bump,3,100,afp_exchange_poly_residual_phs,0.00012670477848799764,0.00025820500474720145,5.812499175008341e-05,211.30148820366222
local_bump,4,100,afp_poly_residual_phs,0.000723008690132119,0.0013657883278231074,0.0004318658213288387,168.60942434671577
local_bump,4,100,afp_exchange_poly_residual_phs,0.0005717718931888048,0.0010208342117283434,0.0003844766175308789,175.59025701247364
mid_frequency_undulation,0,100,afp_poly_residual_phs,0.00021465126587847587,0.00038689569954373853,0.00014187162232110135,177.21792705316852
mid_frequency_undulation,0,100,afp_exchange_poly_residual_phs,0.00016346539793737845,0.00026001392710689903,0.0001283817242293398,194.61860792851328
mid_frequency_undulation,1,100,afp_poly_residual_phs,0.00018284088338215882,0.00031790240670605626,0.00012842922397766915,168.53402321169628
mid_frequency_undulation,1,100,afp_exchange_poly_residual_phs,0.00015384899412571962,0.00021718559421268524,0.0001333583197105142,169.36211919243533
mid_frequency_undulation,2,100,afp_poly_residual_phs,0.00011743491550333207,0.00019955394562716096,8.527671398112136e-05,170.67385334436457
mid_frequency_undulation,2,100,afp_exchange_poly_residual_phs,7.1008539838538e-05,9.567636971995297e-05,6.334441425101741e-05,177.16513926889937
mid_frequency_undulation,3,100,afp_poly_residual_phs,0.00016726392208939354,0.0003218431507876617,9.50969194167395e-05,169.4394188898596
mid_frequency_undulation,3,100,afp_exchange_poly_residual_phs,0.00013221373370025794,0.0002444568598066335,8.302235674448778e-05,182.7043011977942
mid_frequency_undulation,4,100,afp_poly_residual_phs,0.0001814742331580499,0.00033517444122492583,0.00011422202467963901,186.9627655162024
mid_frequency_undulation,4,100,afp_exchange_poly_residual_phs,0.00010276639686513888,0.00015575268144896304,8.44427643503813e-05,200.06604160991515
