family,index,round,score,global_rmse,local_rmse,residual_local_rmse,weighted_coverage,swap_out_hessian,swap_in_hessian,improved
edge_rolloff,4,4,0.0012733540854970192,0.0008705702354118145,0.0016196320932598317,0.0016196320932598317,14.587309705487252,0.27588075161278647,0.8398354161828038,True
edge_rolloff,4,5,0.0011035190052305056,0.0008311313776087586,0.001563829007513724,0.001563829007513724,14.66730918890694,0.2522799074883137,0.8226048552339291,True
edge_rolloff,4,6,0.0011035190052305056,0.0008311313776087586,0.001563829007513724,0.001563829007513724,14.66730918890694,,,False
edge_rolloff,4,7,0.0009706220574361196,0.0008205489195226793,0.0015104342095345323,0.0015104342095345323,14.731584958161756,0.2575193278902179,0.680870722774334,True
edge_rolloff,4,8,0.0009019440483203378,0.0008257169657561043,0.00148174688542946,0.00148174688542946,14.806770162830796,0.28962619213453855,0.6997271797421589,True
edge_rolloff,4,9,0.0008795632162649342,0.0008177616909779337,0.001473330543572372,0.001473330543572372,14.79263044518181,0.2737259795388934,0.5164007106306738,True
edge_rolloff,4,10,0.0008503328505943659,0.000816778744452083,0.0014740261311288504,0.0014740261311288504,14.940997313359302,0.29271601199051883,0.8131570828587821,True
edge_rolloff,4,11,0.000816109372279781,0.0008253340621956015,0.0014554893820934106,0.0014554893820934106,14.964889616036562,0.27621550410261714,0.8706559973375816,True
edge_rolloff,4,12,0.0007625922692551914,0.0008181028308537849,0.0014380650479649802,0.0014380650479649802,15.017719549634016,0.2597531419137152,0.65992586344148,True
local_bump,0,0,0.002339649092212184,0.0009477471381712443,0.001990846300222514,0.001990846300222514,13.446664807076068,,,
local_bump,0,1,0.0016666689674135898,0.0008598687520970158,0.0017401682942856404,0.0017401682942856406,13.802723939844944,0.29323788698310566,1.9999999999989644,True
local_bump,0,2,-0.00030040599726719385,0.0005625018657167332,0.00095824995966989,0.00095824995966989,14.136601401536007,0.2963730825857055,1.9213138351833363,True
local_bump,0,3,-0.00030125050631435186,0.0005684101584218734,0.0009545785934069769,0.0009545785934069767,14.132733906102636,0.2761129518077635,0.5030479833452022,True
local_bump,0,4,-0.0004929681309547148,0.0005427847090204922,0.0008810704853966408,0.0008810704853966408,14.209736675191603,0.2981016108273933,0.7468003704818993,True
local_bump,0,5,-0.0004929681309547148,0.0005427847090204922,0.0008810704853966408,0.0008810704853966408,14.209736675191603,,,False
local_bump,0,6,-0.000518142770940038,0.0005551610437806134,0.0008675548646416435,0.0008675548646416435,14.258956436180103,0.2810199738648014,0.7586744858231346,True
local_bump,0,7,-0.0006056617148467902,0.0005672287637136221,0.0008335923917197067,0.0008335923917197067,14.408774407929055,0.2725615337805992,0.9125569523945009,True
local_bump,0,8,-0.000626698805001426,0.0005852927126439283,0.0008162576549442231,0.0008162576549442231,14.426598551405059,0.2558434883411143,0.5845440636329784,True
local_bump,0,9,-0.0006294888360094614,0.0005877498532993883,0.0008120413852007653,0.0008120413852007655,14.40961764485209,0.301071224663257,0.4808155953537803,True
local_bump,0,10,-0.000639054246716596,0.0005995344126795107,0.0008014963238523905,0.0008014963238523905,14.408280616467536,0.2996919571326476,0.45035158688767185,True
local_bump,0,11,-0.0006632477572210255,0.0005954972475103198,0.0007907178221987617,0.0007907178221987617,14.398582701194034,0.30207589019303976,0.5197278349827603,True
local_bump,0,12,-0.0007856703272733456,0.0005557472706883957,0.0007486198493893254,0.0007486198493893254,14.380441446049291,0.31438856512499663,0.4197818402805735,True
local_bump,1,0,0.002323451790963549,0.0009458264072374354,0.0020235720397066767,0.0020235720397066767,13.853486488362869,,,
local_bump,1,1,0.001745089303402995,0.0008552405398647505,0.0017948262807984676,0.0017948262807984678,13.947725560493073,0.2614063886814591,0.878830016349768,True
local_bump,1,2,0.0015458785221937167,0.0008185222490209536,0.0017129034386096683,0.0017129034386096683,13.920478879885282,0.25507709315750543,0.5095027422275961,True
local_bump,1,3,0.0015406916442230567,0.0008193969049463349,0.0017203640512901686,0.0017203640512901688,14.02725782934062,0.26446003742056295,0.9081356453587537,True
local_bump,1,4,0.0015359613122279936,0.0008237139819464744,0.0017234657931896736,0.0017234657931896736,14.104287728786558,0.25,0.6300327719661363,True
local_bump,1,5,0.0015018982604415427,0.0008198262110161099,0.0017093062336395826,0.0017093062336395826,14.110028647678558,0.2698037664280087,0.48189079264294493,True
local_bump,1,6,0.0014471426966171461,0.0008113187563762709,0.001693975007293245,0.001693975007293245,14.184124123551381,0.27084942799038775,0.5271906981245741,True
local_bump,1,7,0.0014451504352077926,0.000810533854458705,0.0016908275053624635,0.0016908275053624635,14.157899026219813,0.2612546434077336,0.426464722859353,True
local_bump,1,8,-0.0003283143652229306,0.0005310101764574761,0.0009736841850909579,0.0009736841850909579,14.27688560558435,0.2687390340677734,1.2820559648931131,True
local_bump,1,9,-0.0004369352497467227,0.0005125866567889832,0.0009397194497792183,0.0009397194497792183,14.379733892915516,0.25335640645147656,0.6891446437888928,True
local_bump,1,10,-0.0004369352497467227,0.0005125866567889832,0.0009397194497792183,0.0009397194497792183,14.379733892915516,,,False
local_bump,1,11,-0.0004522953492074942,0.0005352292571027602,0.0009244080809421485,0.0009244080809421486,14.412805861208296,0.25234614202374406,0.38306249608752035,True
local_bump,1,12,-0.0006062220660901017,0.0005418497668900769,0.0008585324373508056,0.0008585324373508055,14.540316647746648,0.2605850152200237,0.948421405580485,True
local_bump,2,0,0.0007401815201124699,0.0006837200049087426,0.0013626158906164267,0.0013626158906164267,13.684505302799737,,,
local_bump,2,1,0.0007030162748594428,0.000683669252104157,0.0013528945432591424,0.0013528945432591424,13.77043395462978,0.2609615587478012,0.7663099827601088,True
local_bump,2,2,0.0006016048640171238,0.0006695066770820538,0.0013332523449857173,0.0013332523449857173,14.005345601428253,0.278460398498082,1.9999999999987876,True
local_bump,2,3,0.0004980343748777951,0.0006593103070555117,0.0012904000938868977,0.0012904000938868977,14.032980623229285,0.2720861948975551,0.6754112436060071,True
local_bump,2,4,0.0004505483175882546,0.0006443521349630922,0.0012735166598127994,0.0012735166598127996,14.022564849955382,0.26882291612586234,0.4340908518596054,True
local_bump,2,5,0.00043788366549652596,0.00063662232416126,0.001272371574580622,0.001272371574580622,14.035501932775045,0.2799844510731837,0.487479881317953,True
local_bump,2,6,0.0004209529403681857,0.000633989530693105,0.0012701188835901695,0.0012701188835901698,14.083901508423835,0.26408595288797165,0.545549745912596,True
local_bump,2,7,0.00035667528249079365,0.000627679656275135,0.001254006953379051,0.0012540069533790508,14.20859314105698,0.2822407218117281,0.8705620507790359,True
local_bump,2,8,0.0003351913899185218,0.0006278001356919357,0.0012475990767204632,0.0012475990767204632,14.250934265251814,0.2745942245743831,0.4869303417514156,True
local_bump,2,9,0.0003330142532424942,0.0006248142696136207,0.0012466791304129915,0.0012466791304129915,14.237461168588792,0.2814008099920474,0.5087596051472333,True
local_bump,2,10,0.0003255432429989705,0.0006243772978434973,0.001244961506372031,0.001244961506372031,14.255025714535952,0.28364419947522523,0.5862885147169705,True
local_bump,2,11,0.0002986775527047459,0.000626934157711861,0.0012446021888190425,0.0012446021888190425,14.398455460430759,0.2808783227040957,0.7860415484620868,True
local_bump,2,12,0.0002331806143380452,0.0006124588744870899,0.0012229996423249595,0.0012229996423249595,14.43213763457606,0.26189863749021886,0.5915665392185924,True
local_bump,3,0,-0.0009193158930953617,0.0003506869905107737,0.0007259585588451377,0.0007259585588451377,13.791089646193338,,,
local_bump,3,1,-0.0009302414757929155,0.0003488855302124901,0.0007234411157351568,0.0007234411157351568,13.810906466312385,0.26007304232592143,0.36090151175897744,True
local_bump,3,2,-0.0009480519319118928,0.0003573827650327553,0.0007379848039410648,0.0007379848039410649,14.091517725119155,0.2549363682071779,1.7159860043479458,True
local_bump,3,3,-0.0009538819101669984,0.00035665524569451274,0.0007370572851269568,0.0007370572851269568,14.107522951858863,0.2514824549609085,0.6209026545195124,True
local_bump,3,4,-0.0009556769291497089,0.0003566963298774935,0.0007372506089529031,0.0007372506089529031,14.118685036903269,0.2620209272576805,0.48047305918142025,True
local_bump,3,5,-0.0009673736456197518,0.0003564730338467882,0.000735588079484288,0.000735588079484288,14.159011212046652,0.2626554423469206,0.434720462204634,True
local_bump,3,6,-0.0010404446679803834,0.0003422537577974577,0.0007099746205004965,0.0007099746205004965,14.190731989019294,0.25598980024557294,0.6061150935284322,True
