family,index,round,score,global_rmse,local_rmse,residual_local_rmse,weighted_coverage,improved
local_bump,4,13,0.0018212649953111143,0.0010642623941417944,0.001778617350185791,0.001778617350185791,14.890469171104204,True
local_bump,4,14,0.0017542065836187405,0.0010828010280311642,0.0017511195725275176,0.0017511195725275176,15.029727733601055,True
mid_frequency,0,0,0.0006744298702041833,0.0007087439408485564,0.0012884423208600895,0.0012884423208600895,13.700214722252806,
mid_frequency,0,1,0.0006087622443311743,0.0006861673871645896,0.001265863749327351,0.001265863749327351,13.67859508210426,True
mid_frequency,0,2,0.0005146832760182644,0.0006704892584860302,0.0012248812770703674,0.0012248812770703674,13.640283321577687,True
mid_frequency,0,3,0.000450510320194779,0.0006547709793513133,0.0011990839281898996,0.0011990839281898996,13.611684541776617,True
mid_frequency,0,4,-0.00043327082125351867,0.00044392810033506785,0.0008784099808187218,0.0008784099808187217,13.609299406539513,True
mid_frequency,0,5,-0.0005040898894677058,0.00043150957605007933,0.0008494675103170964,0.0008494675103170964,13.597406185918437,True
mid_frequency,0,6,-0.0005275996324891918,0.000427113112390517,0.0008436224265734826,0.0008436224265734826,13.631599203420112,True
mid_frequency,0,7,-0.0005344435235410689,0.0004282125109096748,0.0008376084524640692,0.0008376084524640692,13.608168923126444,True
mid_frequency,0,8,-0.0005824225708897022,0.0004281002881756044,0.0008160929922475274,0.0008160929922475274,13.62159071392557,True
mid_frequency,0,9,-0.00058471797952653,0.0004824222114227369,0.0007869720108204712,0.0007869720108204712,13.59890706836128,True
mid_frequency,0,10,-0.0006535874142201683,0.00046771623854401144,0.0007643469060972856,0.0007643469060972856,13.632160777842397,True
mid_frequency,0,11,-0.0006535874142201683,0.00046771623854401144,0.0007643469060972856,0.0007643469060972856,13.632160777842397,False
mid_frequency,0,12,-0.0006797293864136914,0.0004777841025846111,0.0007516478345587001,0.0007516478345587003,13.679869707857865,True
mid_frequency,0,13,-0.0007341211680239896,0.0004717177715720662,0.000726053868301072,0.000726053868301072,13.652760315141535,True
mid_frequency,0,14,-0.0008399729340267102,0.0005349175015086479,0.0006606183677353149,0.000660618367735315,13.810945038897598,True
mid_frequency,1,0,-0.0012260143693703296,0.0003546159729247102,0.0005935581917789373,0.0005935581917789373,14.135512725154042,
mid_frequency,1,1,-0.0012310370044336897,0.00035699917269678514,0.0005937082814347757,0.0005937082814347757,14.174117840717518,True
mid_frequency,1,2,-0.0012875344212562685,0.0003520236896704176,0.0005751681012922279,0.0005751681012922279,14.237055618201822,True
mid_frequency,1,3,-0.0013027694759146907,0.00035056054396239225,0.0005710125340114352,0.0005710125340114352,14.262281706505485,True
mid_frequency,1,4,-0.0014893747035261765,0.0003009438665347903,0.00050868303241607,0.00050868303241607,14.292764690673568,True
mid_frequency,1,5,-0.0014926585210492424,0.0003117231505092957,0.0005019485431855623,0.0005019485431855622,14.292368061241094,True
mid_frequency,1,6,-0.001661447514412908,0.00031745606807079616,0.0004206472643622745,0.0004206472643622745,14.311314188222402,True
mid_frequency,1,7,-0.0016842726886009706,0.0002990383270840629,0.00042265935154143814,0.00042265935154143814,14.354478269610269,True
mid_frequency,1,8,-0.0017178581706487064,0.00029799304547001835,0.0004098089952235625,0.0004098089952235625,14.382250530441029,True
mid_frequency,1,9,-0.0017345763247369982,0.0002914742041275184,0.00040296124661073907,0.00040296124661073907,14.361345733735343,True
mid_frequency,1,10,-0.0017579901906124766,0.00029367817660394833,0.0003965091554861277,0.0003965091554861277,14.421687968686465,True
mid_frequency,1,11,-0.0017579901906124766,0.00029367817660394833,0.0003965091554861277,0.0003965091554861277,14.421687968686465,False
mid_frequency,1,12,-0.0017579901906124766,0.00029367817660394833,0.0003965091554861277,0.0003965091554861277,14.421687968686465,False
mid_frequency,1,13,-0.0017579901906124766,0.00029367817660394833,0.0003965091554861277,0.0003965091554861277,14.421687968686465,False
mid_frequency,1,14,-0.00176032593526405,0.00033759327851417366,0.0003768368084850956,0.00037683680848509557,14.446382557984622,True
mid_frequency,2,0,-0.0003282641692190407,0.0005493786534542441,0.0008960945699859002,0.0008960945699859002,13.797207098218376,
mid_frequency,2,1,-0.0003310665839064645,0.0005522043456982906,0.0008935855645797946,0.0008935855645797946,13.799003076111621,True
mid_frequency,2,2,-0.0003638992921360146,0.0005457015747995605,0.0008809143594835726,0.0008809143594835726,13.797605109255386,True
mid_frequency,2,3,-0.00037166843509269746,0.0005423274795103847,0.0008826820437572843,0.0008826820437572843,13.838141032466895,True
mid_frequency,2,4,-0.0009603625546655923,0.0004790863221422214,0.000643602388849174,0.000643602388849174,13.955069466955395,True
mid_frequency,2,5,-0.0010229961469018743,0.0004916507205467208,0.0006121882732022482,0.0006121882732022482,14.00121120586658,True
mid_frequency,2,6,-0.0013352881592837236,0.0003963835863636804,0.0005160765537353152,0.0005160765537353151,14.07716254245783,True
mid_frequency,2,7,-0.0013657910794982134,0.0003960728998403125,0.0004989955196800705,0.0004989955196800705,14.048772853333368,True
mid_frequency,2,8,-0.0014865685341638969,0.000371461048955124,0.00046915104037025733,0.00046915104037025733,14.216233839482806,True
mid_frequency,2,9,-0.0014865685341638969,0.000371461048955124,0.00046915104037025733,0.00046915104037025733,14.216233839482806,False
mid_frequency,2,10,-0.0016652923177835292,0.0003043628319364681,0.0004255590253284085,0.0004255590253284084,14.316645514548275,True
mid_frequency,2,11,-0.0016923969019131183,0.00029794913762735313,0.00041192110597711406,0.00041192110597711406,14.276901810462054,True
mid_frequency,2,12,-0.0016923969019131183,0.00029794913762735313,0.00041192110597711406,0.00041192110597711406,14.276901810462054,False
mid_frequency,2,13,-0.0016923969019131183,0.00029794913762735313,0.00041192110597711406,0.00041192110597711406,14.276901810462054,False
mid_frequency,2,14,-0.0017586567829960612,0.00029225553630669,0.000382992625825477,0.000382992625825477,14.275984167681264,True
mid_frequency,3,0,0.0006235185488814303,0.0008377549160560732,0.001229488043759124,0.001229488043759124,13.980806295344017,
mid_frequency,3,1,0.0004903829969218438,0.0007883908030320411,0.001192284503763643,0.0011922845037636428,14.009026320069236,True
mid_frequency,3,2,0.00046667081761626004,0.0007916406694862668,0.001184734212970578,0.001184734212970578,14.064558495541101,True
mid_frequency,3,3,0.00036579201854440146,0.0007267563195867136,0.001167405363655683,0.001167405363655683,14.06257782359623,True
mid_frequency,3,4,0.00034185747741675467,0.0007066608523081941,0.0011666048365804546,0.0011666048365804543,14.073367658551968,True
mid_frequency,3,5,0.0003241965629842479,0.0007042446589011811,0.0011607747538243942,0.0011607747538243942,14.088375394740806,True
mid_frequency,3,6,0.0002966259742046792,0.0007118371542643439,0.001143717612856833,0.001143717612856833,14.085090835295071,True
mid_frequency,3,7,0.0002457408455961525,0.0006946424773535958,0.0011251630291914266,0.0011251630291914266,14.058719965297197,True
mid_frequency,3,8,0.00023086539765749918,0.0006927643206220709,0.0011203117949766148,0.0011203117949766148,14.072768462077313,True
mid_frequency,3,9,8.263390422594968e-05,0.0006878707880282811,0.00105535769117636,0.00105535769117636,14.107440176363435,True
mid_frequency,3,10,-0.0005085319697906293,0.0005933290453572592,0.000835597897550387,0.0008355978975503869,14.283083000018504,True
mid_frequency,3,11,-0.0007689984839360751,0.0006302679104744719,0.0006924998518678108,0.0006924998518678107,14.267580416664746,True
mid_frequency,3,12,-0.0007713677924047926,0.0006351637446062086,0.0006888232948020021,0.0006888232948020022,14.26530228047603,True
mid_frequency,3,13,-0.001159259762434961,0.0005765506552680254,0.0005320346645675893,0.0005320346645675893,14.26541606647462,True
mid_frequency,3,14,-0.0011612834490172836,0.0005887250862209464,0.000520729527626676,0.000520729527626676,14.217702716271248,True
mid_frequency,4,0,-0.0002840069165741892,0.0005237370730378864,0.0009307263965430639,0.0009307263965430639,13.811347111762547,
mid_frequency,4,1,-0.0003256886570416305,0.0005103659675881065,0.0009117965125210023,0.0009117965125210023,13.754136504619208,True
mid_frequency,4,2,-0.0003349361055609472,0.000507977406338271,0.0009038522630865914,0.0009038522630865914,13.7050163219053,True
mid_frequency,4,3,-0.000682836729711726,0.0004648844830114453,0.0007613816412105097,0.0007613816412105097,13.73311329632621,True
mid_frequency,4,4,-0.0008086858636513928,0.00044421662562546234,0.0007100674899643431,0.0007100674899643431,13.720221091009877,True
mid_frequency,4,5,-0.0009025542869287814,0.0004186798272715662,0.0006704169207732897,0.0006704169207732897,13.645548239121279,True
mid_frequency,4,6,-0.0009345845528062875,0.0004063524568830913,0.000663554379743046,0.000663554379743046,13.672006035748877,True
mid_frequency,4,7,-0.0010074514912863496,0.00040138144139646053,0.0006348510469903521,0.0006348510469903521,13.710100656812749,True
mid_frequency,4,8,-0.0010262524612317469,0.00039612754070613706,0.0006256096686416025,0.0006256096686416025,13.680801530426246,True
mid_frequency,4,9,-0.0010263262715891296,0.0003949915702254892,0.0006258863351386023,0.0006258863351386023,13.678395728028418,True
mid_frequency,4,10,-0.001134388392972837,0.0003693007567205139,0.0005813802201610206,0.0005813802201610206,13.62293806015747,True
mid_frequency,4,11,-0.0011598463108923062,0.00036283090209892173,0.0005691243111650985,0.0005691243111650985,13.589191332189673,True
mid_frequency,4,12,-0.0014224973115782027,0.0003389576195205528,0.00046585043916241137,0.00046585043916241137,13.698704266699096,True
mid_frequency,4,13,-0.0014248175037080493,0.00040649685095848765,0.00042749851598878697,0.00042749851598878697,13.645306191214948,True
mid_frequency,4,14,-0.0014837771254748026,0.0003889066143764738,0.00040839908624877314,0.00040839908624877314,13.6516091048685,True
